county,income,population,households,date,case_sum,death_sum,apple_avg,retail_avg,grocery_avg,parks_avg,transit_avg,work_avg,res_avg,cases,deaths
MiddlesexMA,82090,1522533,581120,11/14/20,2270,34,93.34571429,-25.14285714,-15.28571429,24,-54.42857143,-38.28571429,15.14285714,539,4
MiddlesexMA,82090,1522533,581120,11/15/20,2397,35,93.24142857,-25.57142857,-15.85714286,27.42857143,-54.28571429,-37.85714286,15,594,4
WayneMI,41184,1804507,670987,2/26/20,0,0,109.8085714,1.714285714,-0.857142857,5.285714286,5.857142857,-3,1.285714286,0,0
WayneMI,41184,1804507,670987,2/27/20,0,0,112.3071429,3.714285714,-0.285714286,14.71428571,7.857142857,-2.571428571,1,0,0
WayneMI,41184,1804507,670987,2/28/20,0,0,112.5285714,4.571428571,0.142857143,25.57142857,10.85714286,-2.285714286,0.857142857,0,0
WayneMI,41184,1804507,670987,2/29/20,0,0,112.5571429,4.857142857,0.428571429,29,12.42857143,0.285714286,0.285714286,0,0
WayneMI,41184,1804507,670987,3/1/20,0,0,112.9042857,5.571428571,1.285714286,29.71428571,12.57142857,1.428571429,0,0,0
WayneMI,41184,1804507,670987,3/2/20,0,0,112.4714286,4.142857143,-0.285714286,26.42857143,12.28571429,-0.714285714,0.714285714,0,0
WayneMI,41184,1804507,670987,3/3/20,0,0,112.7042857,4.142857143,-0.714285714,24.42857143,12.42857143,-2.142857143,1.285714286,0,0
WayneMI,41184,1804507,670987,3/4/20,0,0,113.9814286,5,0,24.14285714,13.71428571,-1.714285714,1,0,0
WayneMI,41184,1804507,670987,3/5/20,0,0,113.2771429,4.571428571,0.285714286,17,16.71428571,-1.857142857,1,0,0
WayneMI,41184,1804507,670987,3/6/20,0,0,113.91,5.285714286,0.857142857,6.714285714,17.85714286,-2,1,0,0
WayneMI,41184,1804507,670987,3/7/20,0,0,115.7085714,6.714285714,1.428571429,7.714285714,17.42857143,-2.142857143,0.857142857,0,0
WayneMI,41184,1804507,670987,3/8/20,0,0,117.3071429,8.142857143,2.428571429,10.42857143,17.85714286,-2.142857143,0.714285714,0,0
WayneMI,41184,1804507,670987,3/9/20,0,0,119.8757143,11.42857143,4.857142857,16.42857143,18.71428571,0.714285714,-0.285714286,0,0
WayneMI,41184,1804507,670987,3/10/20,0,0,121.3728571,13,6.428571429,22.42857143,18.85714286,2.857142857,-1.142857143,1,0
WayneMI,41184,1804507,670987,3/11/20,0,0,122.3071429,13,5.714285714,22.57142857,16.85714286,3,-1.142857143,0,0
WayneMI,41184,1804507,670987,3/12/20,0,0,122.9785714,13.42857143,6.142857143,29.71428571,12.42857143,3.142857143,-1.142857143,0,0
WayneMI,41184,1804507,670987,3/13/20,0,0,123.7114286,13.57142857,6.285714286,52.14285714,9.285714286,3.142857143,-1.142857143,5,0
WayneMI,41184,1804507,670987,3/14/20,0,0,123.3442857,13.14285714,6.571428571,56.14285714,8.857142857,3.142857143,-1.142857143,2,0
WayneMI,41184,1804507,670987,3/15/20,1,0,123.1642857,12.85714286,5.571428571,58.85714286,8,2.285714286,-1,5,0
WayneMI,41184,1804507,670987,3/16/20,1,0,121.6171429,12,7,58,7,2,-0.857142857,1,0
WayneMI,41184,1804507,670987,3/17/20,1,0,118.8557143,11.14285714,10.42857143,56.28571429,5.571428571,1.571428571,-0.714285714,3,0
WayneMI,41184,1804507,670987,3/18/20,6,0,113.92,9.714285714,15.85714286,57.42857143,3.714285714,-0.285714286,0,6,1
WayneMI,41184,1804507,670987,3/19/20,8,0,107.3571429,5.428571429,17,49,1.142857143,-1.285714286,0.714285714,96,0
WayneMI,41184,1804507,670987,3/20/20,13,0,103.17,1.142857143,17.28571429,33.42857143,-2,-2.571428571,1.428571429,97,2
WayneMI,41184,1804507,670987,3/21/20,14,0,98.57,-2.571428571,20.14285714,27.14285714,-5.571428571,-6.142857143,2.857142857,133,1
WayneMI,41184,1804507,670987,3/22/20,16,0,92.56428571,-8.285714286,21.42857143,26.71428571,-9.571428571,-9.857142857,4.428571429,128,1
WayneMI,41184,1804507,670987,3/23/20,22,1,86.98428571,-14,19.85714286,24.14285714,-14.14285714,-14.71428571,6.285714286,161,3
WayneMI,41184,1804507,670987,3/24/20,118,1,82.04857143,-19.85714286,17.14285714,21.14285714,-19.42857143,-19.85714286,8.428571429,235,5
WayneMI,41184,1804507,670987,3/25/20,210,3,77.18142857,-24.42857143,13.42857143,20.42857143,-24,-24.14285714,10.28571429,248,8
WayneMI,41184,1804507,670987,3/26/20,341,4,72.70428571,-28.85714286,10.85714286,22.42857143,-28.14285714,-28.28571429,11.57142857,268,5
WayneMI,41184,1804507,670987,3/27/20,464,5,69.03714286,-34,7,14.42857143,-33.14285714,-32.28571429,12.57142857,421,11
WayneMI,41184,1804507,670987,3/28/20,624,8,65.96571429,-36.42857143,5.285714286,10.71428571,-36.85714286,-35.85714286,13.85714286,506,9
WayneMI,41184,1804507,670987,3/29/20,856,13,61.21571429,-41.14285714,-0.571428571,1.857142857,-41.42857143,-40.14285714,15.85714286,388,10
WayneMI,41184,1804507,670987,3/30/20,1098,20,58.01714286,-44.14285714,-4.142857143,9,-44.57142857,-43.85714286,17.28571429,491,27
WayneMI,41184,1804507,670987,3/31/20,1270,25,54.69,-47.28571429,-9.142857143,9,-47.57142857,-47.28571429,18.71428571,540,37
WayneMI,41184,1804507,670987,4/1/20,1594,34,51.54714286,-50.14285714,-13.57142857,6.571428571,-50.42857143,-50,20.14285714,735,26
WayneMI,41184,1804507,670987,4/2/20,1967,42,48.67285714,-52.71428571,-17.57142857,-1.428571429,-53.71428571,-52.71428571,21,599,48
WayneMI,41184,1804507,670987,4/3/20,2227,51,47.26428571,-54.14285714,-19.28571429,-3,-55.57142857,-54.42857143,21.42857143,1027,29
WayneMI,41184,1804507,670987,4/4/20,2557,75,45.65285714,-57.14285714,-24.71428571,-4,-57.42857143,-56.57142857,22.28571429,666,29
WayneMI,41184,1804507,670987,4/5/20,2862,107,46.26142857,-56.28571429,-23.71428571,-4.142857143,-57.71428571,-57.14285714,22.28571429,756,41
WayneMI,41184,1804507,670987,4/6/20,3349,125,46.40428571,-55.85714286,-23,-12.57142857,-58.14285714,-57.71428571,22.42857143,752,53
WayneMI,41184,1804507,670987,4/7/20,3680,168,47.32571429,-54.85714286,-21.71428571,-2.714285714,-57.57142857,-58.14285714,22.28571429,775,56
WayneMI,41184,1804507,670987,4/8/20,4286,186,47.87571429,-53.85714286,-20.28571429,4.714285714,-57,-58.57142857,22.14285714,581,44
WayneMI,41184,1804507,670987,4/9/20,4446,206,48.48285714,-53.28571429,-19.42857143,12,-56.57142857,-58.71428571,22,467,58
WayneMI,41184,1804507,670987,4/10/20,4814,237,48.88142857,-53,-19,18.42857143,-56.42857143,-59,22,446,105
WayneMI,41184,1804507,670987,4/11/20,5075,263,49.31714286,-52.57142857,-18.57142857,24.42857143,-56.28571429,-59.14285714,22,412,43
WayneMI,41184,1804507,670987,4/12/20,5310,282,49.45857143,-53,-18.71428571,27,-56.71428571,-59.42857143,22.14285714,213,52
WayneMI,41184,1804507,670987,4/13/20,5156,300,50.38714286,-52.85714286,-18.85714286,38,-56.42857143,-59.57142857,22.14285714,484,0
WayneMI,41184,1804507,670987,4/14/20,5024,310,50.14714286,-53.71428571,-19.42857143,24,-57.71428571,-59.71428571,22.42857143,561,116
WayneMI,41184,1804507,670987,4/15/20,4443,386,49.93714286,-54.57142857,-20.14285714,14.14285714,-58.85714286,-60.28571429,22.85714286,335,64
WayneMI,41184,1804507,670987,4/16/20,4189,400,50.59142857,-54.28571429,-18.57142857,16.85714286,-58.57142857,-60.28571429,22.85714286,458,97
WayneMI,41184,1804507,670987,4/17/20,3646,411,50.08,-56.71428571,-22.28571429,7.142857143,-59.14285714,-60.85714286,23,231,63
WayneMI,41184,1804507,670987,4/18/20,3378,358,50.11428571,-57.42857143,-23.14285714,-0.428571429,-59.71428571,-60.85714286,23.14285714,238,26
WayneMI,41184,1804507,670987,4/19/20,3164,418,50.78714286,-57,-23.28571429,-2.571428571,-59.42857143,-60.42857143,23,221,49
WayneMI,41184,1804507,670987,4/20/20,2918,438,50.91142857,-57,-23.57142857,-17.85714286,-60.28571429,-60.14285714,23.14285714,220,29
WayneMI,41184,1804507,670987,4/21/20,2909,477,52.09714286,-56.28571429,-23.14285714,-16.71428571,-59.71428571,-59.85714286,23,343,130
WayneMI,41184,1804507,670987,4/22/20,2694,435,52.30571429,-56.57142857,-24.71428571,-19.71428571,-60,-59.28571429,22.85714286,306,41
WayneMI,41184,1804507,670987,4/23/20,2520,418,53.49714286,-56.14285714,-25.85714286,-20.42857143,-59.85714286,-58.57142857,22.71428571,433,77
WayneMI,41184,1804507,670987,4/24/20,2528,415,55.34,-53.42857143,-22.28571429,-12.57142857,-59.42857143,-57.57142857,22.42857143,413,47
WayneMI,41184,1804507,670987,4/25/20,2264,444,57.55,-51.57142857,-21,-3.714285714,-58.14285714,-57.14285714,22.14285714,141,117
WayneMI,41184,1804507,670987,4/26/20,2046,458,58.51285714,-51,-20.28571429,-4.714285714,-58.14285714,-57,22.14285714,200,20
WayneMI,41184,1804507,670987,4/27/20,2017,435,58.86857143,-51.14285714,-20.42857143,-3.714285714,-58.14285714,-56.85714286,22.14285714,124,42
WayneMI,41184,1804507,670987,4/28/20,1992,415,59.15714286,-51.28571429,-20.85714286,-4.714285714,-58.42857143,-56.71428571,22.14285714,301,60
WayneMI,41184,1804507,670987,4/29/20,2174,399,60.79142857,-50.14285714,-19.85714286,4.571428571,-57.28571429,-56.28571429,21.71428571,321,45
WayneMI,41184,1804507,670987,4/30/20,2077,490,61.19571429,-49.85714286,-20.14285714,5.142857143,-57.14285714,-56.14285714,21.57142857,235,55
WayneMI,41184,1804507,670987,5/1/20,2056,461,61.87857143,-49,-19.85714286,7.285714286,-56.71428571,-55.85714286,21.42857143,241,20
WayneMI,41184,1804507,670987,5/2/20,1960,474,62.34428571,-47.85714286,-19.57142857,12.14285714,-56.14285714,-55.57142857,21.14285714,136,82
WayneMI,41184,1804507,670987,5/3/20,1918,404,64.18857143,-45.71428571,-18.85714286,27.71428571,-54.14285714,-55.28571429,19.71428571,192,9
WayneMI,41184,1804507,670987,5/4/20,1933,408,65.56285714,-44.28571429,-18.42857143,30.42857143,-53.42857143,-55,19.42857143,16,31
WayneMI,41184,1804507,670987,5/5/20,1735,386,67.03714286,-42.71428571,-17.85714286,32.42857143,-52.57142857,-54.71428571,19.14285714,77,21
WayneMI,41184,1804507,670987,5/6/20,1563,359,69.69571429,-40.57142857,-16,41,-50.85714286,-54.28571429,18.57142857,180,28
WayneMI,41184,1804507,670987,5/7/20,1558,324,72.34571429,-38.71428571,-14.42857143,36.27483185,-48.71428571,-53.57142857,18.14285714,96,39
WayneMI,41184,1804507,670987,5/8/20,1550,313,74.88142857,-36.57142857,-12.71428571,27.89488112,-46.71428571,-52.71428571,17.71428571,157,16
WayneMI,41184,1804507,670987,5/9/20,1442,302,76.19428571,-35.71428571,-12.14285714,30.92516451,-46.42857143,-52.28571429,17.42857143,136,54
WayneMI,41184,1804507,670987,5/10/20,1218,263,77.20285714,-35.28571429,-11.28571429,31.85916271,-46.71428571,-51.85714286,18.28571429,115,15
WayneMI,41184,1804507,670987,5/11/20,1077,246,79.49142857,-33.71428571,-9.857142857,26.72360197,-45.28571429,-51.42857143,17.71428571,119,8
WayneMI,41184,1804507,670987,5/12/20,938,230,81.88285714,-32.42857143,-8.571428571,39.27001806,-43.85714286,-50.85714286,17.28571429,80,35
WayneMI,41184,1804507,670987,5/13/20,854,226,82.71142857,-33,-9.142857143,58.72962426,-44.71428571,-50.57142857,17.42857143,115,16
WayneMI,41184,1804507,670987,5/14/20,854,198,84.32142857,-32.85714286,-7.142857143,51.14285714,-45.28571429,-50.28571429,17.42857143,381,27
WayneMI,41184,1804507,670987,5/15/20,777,204,84.67571429,-33,-6.142857143,27.71428571,-45.85714286,-50,17.42857143,112,9
WayneMI,41184,1804507,670987,5/16/20,880,181,91.18428571,-33.85714286,-6.857142857,21.42857143,-46.28571429,-49.71428571,17.57142857,134,20
WayneMI,41184,1804507,670987,5/17/20,883,195,97.39571429,-33.42857143,-7,30.71428571,-45.28571429,-49.28571429,17.28571429,49,1
WayneMI,41184,1804507,670987,5/18/20,818,183,99.79571429,-32.71428571,-6.714285714,33.71428571,-44.57142857,-48.71428571,17,63,13
WayneMI,41184,1804507,670987,5/19/20,1103,171,100.4885714,-33.57142857,-7.857142857,23.85714286,-45.71428571,-48.57142857,17.14285714,164,49
WayneMI,41184,1804507,670987,5/20/20,1058,164,103.2328571,-33,-7.857142857,29.85714286,-45.14285714,-48.28571429,16.85714286,140,9
WayneMI,41184,1804507,670987,5/21/20,1056,130,106.39,-32.28571429,-9.285714286,32.49300313,-44,-47.85714286,16.42857143,106,29
WayneMI,41184,1804507,670987,5/22/20,990,116,107.1585714,-32.71428571,-10.71428571,54.16625233,-45,-47.71428571,16.57142857,64,10
WayneMI,41184,1804507,670987,5/23/20,934,121,103.3628571,-32.57142857,-10.71428571,46.92864249,-45.57142857,-47.14285714,16.42857143,95,36
WayneMI,41184,1804507,670987,5/24/20,1018,135,101.4285714,-32.28571429,-10.28571429,20.5032393,-46.14285714,-46.57142857,16.28571429,74,0
WayneMI,41184,1804507,670987,5/25/20,1043,128,104.3228571,-31.42857143,-9.857142857,28.76170795,-45.57142857,-46,16,45,5
WayneMI,41184,1804507,670987,5/26/20,768,130,108.3642857,-29,-8.142857143,48.25175228,-43.28571429,-45.14285714,15.14285714,93,4
WayneMI,41184,1804507,670987,5/27/20,720,131,109.9157143,-28.71428571,-7.571428571,49.93662834,-43.28571429,-44.71428571,14.85714286,0,38
WayneMI,41184,1804507,670987,5/28/20,681,147,110.8357143,-28.57142857,-7,47.14285714,-42.85714286,-44.14285714,14.57142857,150,4
WayneMI,41184,1804507,670987,5/29/20,706,146,114.2485714,-26.57142857,-4.857142857,34.56242027,-40.28571429,-43.42857143,13.85714286,168,15
WayneMI,41184,1804507,670987,5/30/20,688,138,114.8714286,-26.71428571,-3.857142857,79.36922582,-39.14285714,-46.85714286,14,27,27
WayneMI,41184,1804507,670987,5/31/20,617,93,116.3428571,-26.14285714,-4.285714286,38.26791062,-38.14285714,-46.42857143,13.57142857,161,9
WayneMI,41184,1804507,670987,6/1/20,477,122,116.3957143,-26.57142857,-5.142857143,82.12197224,-38.57142857,-46.14285714,13.42857143,31,2
WayneMI,41184,1804507,670987,6/2/20,521,97,116.4542857,-26.85714286,-5.571428571,23.70653,-39,-45.71428571,13.42857143,22,12
WayneMI,41184,1804507,670987,6/3/20,625,102,118.2414286,-26.42857143,-6.142857143,67.95122179,-38.28571429,-45,13.28571429,73,4
WayneMI,41184,1804507,670987,6/4/20,557,93,120.3842857,-25.71428571,-6.428571429,39.5301065,-38.14285714,-43.71428571,13.14285714,49,13
WayneMI,41184,1804507,670987,6/5/20,644,102,120.5442857,-25.42857143,-7.285714286,63.39439491,-38.57142857,-42.71428571,13.28571429,452,121
WayneMI,41184,1804507,670987,6/6/20,630,99,122.9628571,-22.42857143,-6.714285714,69.79603901,-37.14285714,-38.14285714,12.14285714,121,14
WayneMI,41184,1804507,670987,6/7/20,559,107,123.9,-21.57142857,-5.857142857,85.0340294,-36.57142857,-37.57142857,11.85714286,224,1
WayneMI,41184,1804507,670987,6/8/20,632,73,124.56,-20.57142857,-4.571428571,79.70945574,-36,-37,11.57142857,68,5
WayneMI,41184,1804507,670987,6/9/20,531,82,126.4114286,-19.85714286,-4,90.96721522,-35.71428571,-36.57142857,11.14285714,78,18
WayneMI,41184,1804507,670987,6/10/20,815,188,127.8528571,-19,-2.857142857,96.75373202,-35.71428571,-36.28571429,10.57142857,37,2
WayneMI,41184,1804507,670987,6/11/20,909,175,129.7028571,-18.57142857,-2.142857143,80.52150008,-35.85714286,-36.28571429,10.28571429,59,11
WayneMI,41184,1804507,670987,6/12/20,972,167,131.5257143,-17.85714286,-1.571428571,67.02328747,-35.57142857,-36.14285714,10,31,0
WayneMI,41184,1804507,670987,6/13/20,1009,170,133.5414286,-17.14285714,-1.428571429,82.95052033,-35.71428571,-35.85714286,9.857142857,51,5
WayneMI,41184,1804507,670987,6/14/20,1065,176,134.7457143,-16.57142857,-1.571428571,90.24672119,-36.57142857,-35.71428571,9.571428571,38,1
WayneMI,41184,1804507,670987,6/15/20,1029,174,134.94,-17,-2.857142857,92.79592544,-37.71428571,-35.71428571,9.714285714,44,0
WayneMI,41184,1804507,670987,6/16/20,1039,172,136.4242857,-15.71428571,-2.571428571,78.15689673,-37.28571429,-35.42857143,9.428571429,12,5
WayneMI,41184,1804507,670987,6/17/20,618,51,138.0128571,-14.85714286,-3,87.28937193,-36.57142857,-35.14285714,9,92,1
WayneMI,41184,1804507,670987,6/18/20,548,42,138.7328571,-13.85714286,-3.142857143,79.04322992,-35.85714286,-34.28571429,8.857142857,44,4
WayneMI,41184,1804507,670987,6/19/20,362,42,139.6271429,-13,-3.428571429,72.93550731,-35.42857143,-33.71428571,8.714285714,54,1
WayneMI,41184,1804507,670987,6/20/20,338,37,140.4014286,-12.28571429,-3.142857143,69.04104812,-35,-33.57142857,8.428571429,90,6
WayneMI,41184,1804507,670987,6/21/20,272,24,141.5114286,-11.14285714,-2.857142857,113.5626919,-34,-33.28571429,8.285714286,54,0
WayneMI,41184,1804507,670987,6/22/20,327,23,144.4828571,-9.142857143,-1.571428571,101.4061836,-32.42857143,-32.85714286,7.714285714,41,2
WayneMI,41184,1804507,670987,6/23/20,312,16,145.7914286,-8.571428571,-1.428571429,141.9537636,-32.14285714,-32.85714286,7.571428571,65,1
WayneMI,41184,1804507,670987,6/24/20,335,17,149.0528571,-7.857142857,-0.571428571,81.72337913,-31.71428571,-32.85714286,7.285714286,79,3
WayneMI,41184,1804507,670987,6/25/20,374,18,151.3857143,-7.428571429,0.428571429,142.2083514,-31.42857143,-32.85714286,7,129,8
WayneMI,41184,1804507,670987,6/26/20,390,17,151.26,-7.428571429,1.571428571,70.47957101,-31,-32.85714286,6.714285714,26,0
WayneMI,41184,1804507,670987,6/27/20,387,19,151.9885714,-7.714285714,1.142857143,97.40828565,-31.42857143,-33.28571429,6.857142857,100,7
WayneMI,41184,1804507,670987,6/28/20,440,15,152.7528571,-7.714285714,0.857142857,127.7617925,-32,-33.57142857,7,42,2
WayneMI,41184,1804507,670987,6/29/20,427,17,154.0342857,-7.428571429,0.571428571,61.9144391,-31.85714286,-33.57142857,6.857142857,41,1
WayneMI,41184,1804507,670987,6/30/20,512,21,155.26,-7.142857143,0.428571429,133.0847765,-31.57142857,-33.42857143,6.714285714,105,9
WayneMI,41184,1804507,670987,7/1/20,484,20,154.42,-7.285714286,-0.285714286,104.411752,-31.57142857,-33.28571429,6.857142857,88,2
WayneMI,41184,1804507,670987,7/2/20,494,21,155.56,-7.142857143,-1.428571429,90.64524422,-31.42857143,-33.57142857,7,136,6
WayneMI,41184,1804507,670987,7/3/20,482,23,158.9842857,-6.428571429,-2.285714286,77.02700366,-30.85714286,-33,7,63,0
WayneMI,41184,1804507,670987,7/4/20,482,22,160.4985714,-5.714285714,-1.857142857,85.44658371,-30,-32.57142857,6.857142857,69,0
WayneMI,41184,1804507,670987,7/5/20,522,30,161.8514286,-5,-1.428571429,114.7331736,-29.14285714,-32.28571429,6.571428571,59,0
WayneMI,41184,1804507,670987,7/6/20,531,29,162.3757143,-4.285714286,-0.571428571,80.08343986,-28.42857143,-32.28571429,6.428571429,77,2
WayneMI,41184,1804507,670987,7/7/20,538,27,162.9057143,-3.428571429,0.714285714,103.1142948,-27.71428571,-32.57142857,6.285714286,176,11
WayneMI,41184,1804507,670987,7/8/20,575,27,161.6928571,-2.857142857,2.857142857,66.2775115,-27.57142857,-35.42857143,6.714285714,162,2
WayneMI,41184,1804507,670987,7/9/20,544,20,157.16,-6.428571429,2,122.8897207,-28,-38.14285714,6.857142857,104,1
WayneMI,41184,1804507,670987,7/10/20,561,18,154.61,-8.142857143,0.142857143,112.8318769,-28.42857143,-39.71428571,6.857142857,110,4
WayneMI,41184,1804507,670987,7/11/20,597,19,153.7671429,-8.714285714,-0.285714286,97.41443456,-28.42857143,-40.42857143,6.857142857,87,10
WayneMI,41184,1804507,670987,7/12/20,668,21,153.3071429,-9.571428571,-1,79.03303272,-28.42857143,-40.85714286,7,98,1
WayneMI,41184,1804507,670987,7/13/20,742,21,153.1842857,-10.71428571,-2.285714286,114.3808547,-29,-41,7.285714286,80,2
WayneMI,41184,1804507,670987,7/14/20,710,16,152.6828571,-12,-3.857142857,90.98556521,-29.85714286,-40.85714286,7.571428571,194,1
WayneMI,41184,1804507,670987,7/15/20,757,20,152.7457143,-13.28571429,-7,119.5426896,-30.85714286,-38.14285714,7.428571429,255,0
WayneMI,41184,1804507,670987,7/16/20,775,30,158.2885714,-9.857142857,-6.142857143,132.5198269,-30.14285714,-34.85714286,7.142857143,235,8
WayneMI,41184,1804507,670987,7/17/20,814,31,160.1985714,-8.428571429,-4.857142857,59.29803927,-29.85714286,-33.85714286,7.142857143,155,4
WayneMI,41184,1804507,670987,7/18/20,817,31,161.0257143,-8.142857143,-4.571428571,73.27909187,-29.85714286,-33.28571429,7,136,6
WayneMI,41184,1804507,670987,7/19/20,835,21,161.5471429,-7.857142857,-4.142857143,100.2981397,-29.85714286,-33,6.857142857,85,1
WayneMI,41184,1804507,670987,7/20/20,928,19,161.8628571,-7.571428571,-3.571428571,96.59074519,-30,-32.85714286,6.714285714,91,0
WayneMI,41184,1804507,670987,7/21/20,1059,26,160.6571429,-8.285714286,-4.428571429,77.50900121,-31,-32.85714286,7,183,1
WayneMI,41184,1804507,670987,7/22/20,1104,26,163.05,-7.571428571,-3.428571429,102.4250164,-29.85714286,-32.71428571,6.571428571,110,0
WayneMI,41184,1804507,670987,7/23/20,1153,22,163.1385714,-8,-3.857142857,99.99174045,-30.28571429,-33,6.571428571,129,0
WayneMI,41184,1804507,670987,7/24/20,1140,22,161.0814286,-9.285714286,-4.857142857,89.78792435,-31.14285714,-33.42857143,6.857142857,121,0
WayneMI,41184,1804507,670987,7/25/20,1151,20,161.5228571,-9.142857143,-4.857142857,82.18722434,-31.14285714,-33.57142857,6.714285714,107,0
WayneMI,41184,1804507,670987,7/26/20,1140,20,161.1,-9.285714286,-5,74.61568025,-31.28571429,-33.57142857,6.714285714,207,0
WayneMI,41184,1804507,670987,7/27/20,995,20,160.5857143,-9.571428571,-5.428571429,113.2755014,-31.57142857,-33.57142857,6.857142857,77,1
WayneMI,41184,1804507,670987,7/28/20,889,12,162.0314286,-8.857142857,-4.857142857,112.4073243,-30.57142857,-33.28571429,6.428571429,170,0
WayneMI,41184,1804507,670987,7/29/20,855,8,161.9714286,-8.714285714,-5,123.5402651,-30.71428571,-33.14285714,6.428571429,358,9
WayneMI,41184,1804507,670987,7/30/20,826,2,162.1085714,-8.428571429,-5,119.3890119,-30.42857143,-33.28571429,6.428571429,235,6
WayneMI,41184,1804507,670987,7/31/20,948,1,164.7214286,-7.428571429,-4.285714286,84.81352901,-29.85714286,-33,6.142857143,143,4
WayneMI,41184,1804507,670987,8/1/20,934,2,164.6942857,-8.142857143,-4.857142857,69.76654346,-30,-33,6.428571429,116,0
WayneMI,41184,1804507,670987,8/2/20,921,1,165.5285714,-8.142857143,-5,103.5164557,-30,-32.85714286,6.428571429,51,0
WayneMI,41184,1804507,670987,8/3/20,1169,10,165.7028571,-8.285714286,-5.285714286,95.1849036,-30,-33,6.285714286,143,3
WayneMI,41184,1804507,670987,8/4/20,1275,16,165.64,-8.285714286,-5.142857143,95.85985054,-29.85714286,-33.14285714,6.285714286,187,4
WayneMI,41184,1804507,670987,8/5/20,1297,20,165.13,-8.142857143,-5,110.7017711,-29.28571429,-33.28571429,6.142857143,124,0
WayneMI,41184,1804507,670987,8/6/20,1306,20,161.6371429,-8.571428571,-5.428571429,79.92052527,-30,-33.42857143,6.285714286,148,12
WayneMI,41184,1804507,670987,8/7/20,1150,20,158.6614286,-9.285714286,-5.714285714,118.7494242,-30.57142857,-33.85714286,6.571428571,119,3
WayneMI,41184,1804507,670987,8/8/20,1216,22,158.2585714,-8.428571429,-4.857142857,122.846791,-30.14285714,-33.71428571,6.428571429,135,0
WayneMI,41184,1804507,670987,8/9/20,1233,26,157.8142857,-8.142857143,-4.571428571,129.8411536,-29.57142857,-33.85714286,6.285714286,73,0
WayneMI,41184,1804507,670987,8/10/20,999,17,157.9514286,-7.857142857,-4.428571429,72.7041592,-29.14285714,-33.71428571,6.142857143,110,2
WayneMI,41184,1804507,670987,8/11/20,912,23,158.0057143,-7.857142857,-4.714285714,61.49663959,-28.85714286,-33.71428571,6,118,2
WayneMI,41184,1804507,670987,8/12/20,888,22,158.3971429,-8.142857143,-5.142857143,106.9447869,-29,-33.71428571,6,0,0
WayneMI,41184,1804507,670987,8/13/20,907,22,160.9728571,-7.857142857,-4.857142857,127.1645032,-28.28571429,-33.57142857,5.714285714,299,5
WayneMI,41184,1804507,670987,8/14/20,929,22,163.1271429,-7.285714286,-4.571428571,95.99620144,-27.14285714,-33,5.428571429,187,2
WayneMI,41184,1804507,670987,8/15/20,896,21,162.6742857,-8.285714286,-5.571428571,118.7517838,-27.57142857,-33.14285714,5.571428571,185,2
WayneMI,41184,1804507,670987,8/16/20,827,19,162.2771429,-8.857142857,-6,74.97323393,-28.28571429,-33.14285714,5.571428571,49,2
WayneMI,41184,1804507,670987,8/17/20,703,19,162.0014286,-9.285714286,-6.285714286,81.75338426,-28.57142857,-33.14285714,5.714285714,106,0
WayneMI,41184,1804507,670987,8/18/20,854,12,161.7214286,-9.714285714,-6.428571429,93.45804063,-28.85714286,-33.28571429,5.857142857,177,6
WayneMI,41184,1804507,670987,8/19/20,922,11,161.0142857,-10.14285714,-6.714285714,77.7143291,-29.28571429,-33.28571429,6,123,2
WayneMI,41184,1804507,670987,8/20/20,972,13,160.2157143,-10.14285714,-6.857142857,73.14799157,-29.42857143,-33.28571429,6.142857143,105,5
WayneMI,41184,1804507,670987,8/21/20,948,15,159.33,-10.57142857,-7.285714286,47.02670688,-29.85714286,-33.57142857,6.285714286,0,0
WayneMI,41184,1804507,670987,8/22/20,944,13,159.6257143,-10.57142857,-7.142857143,97.81680551,-29.57142857,-33.57142857,6.142857143,232,5
WayneMI,41184,1804507,670987,8/23/20,1003,17,159.1914286,-10.85714286,-7.428571429,69.37210273,-29.42857143,-33.42857143,6.142857143,159,0
WayneMI,41184,1804507,670987,8/24/20,1126,19,158.6971429,-11,-7.571428571,117.5746847,-29.28571429,-33.42857143,6,153,3
WayneMI,41184,1804507,670987,8/25/20,932,19,158.5057143,-10.85714286,-7.714285714,67.84623623,-29,-33.28571429,5.857142857,167,3
WayneMI,41184,1804507,670987,8/26/20,745,17,159.0114286,-10.71428571,-7.714285714,77.98774497,-28.57142857,-33.14285714,5.714285714,262,1
WayneMI,41184,1804507,670987,8/27/20,792,20,159.8671429,-11,-7.857142857,75.75890485,-28.14285714,-33.14285714,5.571428571,225,8
WayneMI,41184,1804507,670987,8/28/20,902,18,160.6414286,-10.85714286,-7.714285714,61.8071923,-28,-32.85714286,5.428571429,135,2
WayneMI,41184,1804507,670987,8/29/20,949,21,160.3942857,-11.14285714,-8,94.97903347,-28.14285714,-32.71428571,5.428571429,0,0
WayneMI,41184,1804507,670987,8/30/20,939,18,160.2128571,-11.14285714,-8,85.98190475,-28.28571429,-32.71428571,5.428571429,198,7
WayneMI,41184,1804507,670987,8/31/20,1078,17,159.4657143,-11.71428571,-8.428571429,164.351532,-29,-32.71428571,5.714285714,78,2
WayneMI,41184,1804507,670987,9/1/20,1198,20,158.9728571,-12.14285714,-8.571428571,52.6129989,-29.28571429,-32.57142857,5.857142857,126,6
